Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Summer 2015,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),12.8,15.6,14,,,
Summer 2016,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),12.2,15.2,13.5,,,
Summer 2017,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),12.1,14.8,13.2,,,
Summer 2018,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),10.6,13.2,11.7,,,
Summer 2019,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),11.2,13.8,12.4,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),26.8,29.1,27.8,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),24.5,26.4,25.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),22.3,24.6,23.3,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),23.9,25.7,24.7,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),22.2,25.1,23.5,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, Flatbush and Midwood (CD14),314,Nitrogen Dioxide (NO2),20.1,22.3,21.1,,,
Summer 2013,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),6.1,15.5,12,,,
Summer 2014,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),6.3,14.1,11.2,,,
Summer 2015,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),5.9,13.7,10.8,,,
Summer 2016,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),5.1,12.9,10,,,
Summer 2017,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),5.6,13.1,10.3,,,
Summer 2018,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),4.6,12.1,9,,,
Summer 2019,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),5.1,12.2,9.2,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),21.1,27.9,25.4,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),19.1,25.5,23.2,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),16.6,23.4,20.9,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),18.8,25,22.8,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),15.1,24.1,20.4,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, Flatlands and Canarsie (CD18),318,Nitrogen Dioxide (NO2),14.3,21.7,18.6,,,
Summer 2013,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),13.2,18.2,15.6,,,
Summer 2014,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),12.3,16.6,14.5,,,
Summer 2015,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),12.4,16.3,14.4,,,
Summer 2016,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),12,15.8,14,,,
Summer 2017,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),11.8,15.9,13.9,,,
Summer 2018,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),11,15,12.9,,,
Summer 2019,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),11.6,16.1,13.6,,,
Winter 2013-14,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),24.7,29.2,26.9,,,
Winter 2014-15,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),21.9,25.9,24,,,
Winter 2015-16,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),20.6,24.6,22.6,,,
Winter 2016-17,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),23.6,26.9,25.4,,,
Winter 2017-18,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),22.3,27,24.4,,,
Winter 2018-19,Neighborhood (Community District),Queens, Flushing and Whitestone (CD7),407,Nitrogen Dioxide (NO2),19,24.4,21.3,,,
Summer 2013,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),18.3,21.6,20.2,,,
Summer 2014,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),16.8,20.2,18.8,,,
Summer 2015,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),17.1,20.1,18.8,,,
Summer 2016,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),15.9,18.9,17.7,,,
Summer 2017,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),16.4,19.6,18.2,,,
Summer 2018,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),14.4,17.2,15.9,,,
Summer 2019,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),13.5,16.1,14.9,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),26.6,29.9,28.4,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),24.5,27.5,26.2,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),23.1,26.1,24.8,,,
Winter 2016-17,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),26.5,29.4,28.4,,,
Winter 2017-18,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),24.9,27.6,26.5,,,
Winter 2018-19,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Nitrogen Dioxide (NO2),21.8,24.2,23.1,,,
Summer 2013,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),18.8,23.4,20.8,,,
Summer 2014,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),16.7,21,18.6,,,
Summer 2015,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),16.3,20.2,18,,,
Summer 2016,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),16.1,20,17.8,,,
Summer 2017,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),15.5,19.6,17.3,,,
Summer 2018,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),15.3,18,16.6,,,
Summer 2019,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),16.6,19.5,18,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),28.7,32.5,30.5,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),25.7,29.2,27.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),24.6,27.9,26.1,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),25.3,28.2,26.7,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),25.7,28.3,27.1,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Nitrogen Dioxide (NO2),23.7,25.9,24.7,,,
Summer 2013,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),17,21,19,,,
Summer 2014,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),15.6,19.1,17.3,,,
Summer 2015,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),15.5,18.6,17,,,
Summer 2016,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),15,18.2,16.5,,,
Summer 2017,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),14.8,18,16.3,,,
Summer 2018,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),16.4,18.6,17.6,,,
Summer 2019,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),17.6,21,19.2,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),28.5,31.4,29.9,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),25.5,28.3,26.8,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),24.4,27.1,25.7,,,
Winter 2016-17,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),25.6,27.8,26.8,,,
Winter 2017-18,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),27,30.1,28.4,,,
Winter 2018-19,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Nitrogen Dioxide (NO2),25,29.1,26.8,,,
Summer 2013,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),22.7,28.3,26.2,,,
Summer 2014,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),20.8,26,24,,,
Summer 2015,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),20,24,22.4,,,
Summer 2016,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),19.9,23.7,22.2,,,
Summer 2017,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),19.8,24.1,22.4,,,
Summer 2018,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),19.6,22.9,21.5,,,
Summer 2019,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),21.1,23.5,22.5,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),31.5,35.6,34,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),28.2,31.5,30.2,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),27.2,30.2,29,,,
Winter 2016-17,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),28.2,31.5,30.2,,,
Winter 2017-18,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),27.6,31,29.6,,,
Winter 2018-19,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Nitrogen Dioxide (NO2),25.9,28.4,27.4,,,
Summer 2013,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),18.8,21.6,20.2,,,
Summer 2014,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),17,19.9,18.5,,,
Summer 2015,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),17.1,19.7,18.4,,,
Summer 2016,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),16.1,18.6,17.3,,,
Summer 2017,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),16.6,19.2,17.9,,,
Summer 2018,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),14.9,16.8,16,,,
Summer 2019,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),14.4,16.1,15.4,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),27.4,29.9,28.7,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),24.9,27.2,26.1,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),23.7,25.9,24.9,,,
Winter 2016-17,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),26.8,29.2,28.1,,,
Winter 2017-18,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),25.9,28,27.1,,,
Winter 2018-19,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Nitrogen Dioxide (NO2),22.8,24.6,23.8,,,
Summer 2013,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),13.5,18.1,16.2,,,
Summer 2014,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),11,15.4,13.7,,,
Summer 2015,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),10.9,15.1,13.5,,,
Summer 2016,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),10.9,14.8,13.3,,,
Summer 2017,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),11,15.1,13.5,,,
Summer 2018,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),10.5,13.4,12.2,,,
Summer 2019,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),11.1,13.6,12.5,,,
Winter 2013-14,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),24,28.4,26.7,,,
Winter 2014-15,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),21,25.2,23.6,,,
Winter 2015-16,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),19.7,23.9,22.3,,,
Winter 2016-17,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),22.2,25.9,24.5,,,
Winter 2017-18,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),21.6,25.4,24,,,
Winter 2018-19,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Nitrogen Dioxide (NO2),17.6,21.3,19.9,,,
Summer 2013,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),14,19.8,17.2,,,
Summer 2014,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),13.4,18.7,16.3,,,
Summer 2015,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),13.6,18.7,16.4,,,
Summer 2016,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),12.8,17.7,15.5,,,
Summer 2017,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),12.8,18.1,15.7,,,
Summer 2018,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),12.2,17.6,15.4,,,
Summer 2019,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),12.8,18.1,15.8,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),25.3,29.8,27.8,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),22.8,27.1,25.2,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),21.6,25.9,23.9,,,
Winter 2016-17,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),24.7,28.6,27,,,
Winter 2017-18,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),24,29.1,27,,,
Winter 2018-19,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Nitrogen Dioxide (NO2),21.7,26.8,24.5,,,
Summer 2013,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),16.2,19.3,17.8,,,
Summer 2014,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),15.1,17.9,16.6,,,
Summer 2015,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),15,17.2,16.2,,,
Summer 2016,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),14.3,16.5,15.5,,,
Summer 2017,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),14.4,16.8,15.7,,,
Summer 2018,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),13,15.1,14.1,,,
Summer 2019,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),13.4,15.4,14.4,,,
Winter 2013-14,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),27.9,30.3,29.3,,,
Winter 2014-15,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),24.8,26.8,25.9,,,
Winter 2015-16,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),23.7,25.6,24.8,,,
Winter 2016-17,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),25.9,27.8,26.9,,,
Winter 2017-18,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),25.1,27,26.1,,,
Winter 2018-19,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Nitrogen Dioxide (NO2),22.2,24.2,23.3,,,
Summer 2013,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),15.3,19.1,16.7,,,
Summer 2014,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),12.1,15.8,13.6,,,
Summer 2015,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),12,15.5,13.4,,,
Summer 2016,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),11.8,15.2,13.2,,,
Summer 2017,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),12.6,15.7,13.8,,,
Summer 2018,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),11.8,14.8,13,,,
Summer 2019,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),12,15,13.3,,,
Winter 2013-14,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),25.7,29,27,,,
Winter 2014-15,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),22.9,25.9,24.1,,,
Winter 2015-16,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),21.3,24.4,22.6,,,
Winter 2016-17,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),23.9,26.6,25,,,
Winter 2017-18,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),22.3,26.3,23.9,,,
Winter 2018-19,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Nitrogen Dioxide (NO2),18.6,22.2,19.9,,,
